"id_envio","peso","volumen","valor_declarado","tipo_producto","origen","destino","distancia","zona","fecha_envio","dia_semana","mes","hora_salida","es_feriado","experiencia_conductor","tipo_vehiculo","antiguedad_vehiculo","capacidad_carga","clima","trafico_estimado","tiempo_estimado","retraso"
"ENV26908",48.4,5.24,201761,"muebles","Antofagasta","Talca",933.7,"urbana",2023-04-19,"miercoles","april",6,FALSE,2,"camion_grande",7,12537,"lluvia",NA,45.2,"Si"
"ENV26909",4,2.99,102990,"electronica","Santiago","Santiago",34.4,"urbana",2023-09-07,"jueves","september",17,FALSE,NA,"camion_pequeno",7,3279,"viento",9,4.5,"No"
"ENV26910",36.6,1.43,12782,"ropa","Santiago","Copiapó",836.5,"urbana",2023-10-04,"miercoles","october",8,FALSE,7,"camion_mediano",6,5403,"nublado",7,23.7,"No"
"ENV26911",29.1,0.97,44575,"ropa","Los Ángeles","Temuco",888.6,"rural",2023-08-05,"sabado","august",13,FALSE,5,"furgon",3,942,"lluvia",2,23.7,"No"
"ENV26912",34.4,0.98,9632,"otros","Osorno","Temuco",1161.5,"urbana",2023-02-19,"domingo","february",8,FALSE,2,"camion_pequeno",9,3333,"despejado",7,27.9,"No"
"ENV26913",70,2.73,42762,"ropa","Santiago","La Serena",1243.9,"urbana",2023-07-20,"jueves","july",11,FALSE,9,"camion_pequeno",9,2675,"viento",5,31.4,"No"
"ENV26914",42.5,2.46,66257,"documentos","Santiago","Santiago",37,"urbana",2023-09-27,"miercoles","september",8,FALSE,1,"camion_grande",9,10903,"despejado",10,2.9,"No"
"ENV26915",18.8,2.24,99143,"ropa","Copiapó","Temuco",415.1,"urbana",2023-12-09,"sabado","december",18,FALSE,NA,"camion_grande",13,13765,"despejado",9,15.3,"Si"
"ENV26916",33.5,8.41,99657,"alimentos","Iquique","Concepción",1302.6,"urbana",2023-08-16,"miercoles","august",11,FALSE,11,"camion_pequeno",3,2873,"lluvia",10,53.1,"Si"
"ENV26917",42.1,0.8,34002,"ropa","Temuco","Valparaíso",692.7,"urbana",2023-05-02,"martes","may",21,FALSE,10,"camion_mediano",2,5748,"nublado",10,26.3,"No"
"ENV26918",30.5,2.77,59497,"muebles","Santiago","Santiago",15.9,"urbana",2023-01-09,"lunes","january",20,FALSE,7,"camion_grande",7,11983,"despejado",8,4.3,"No"
"ENV26919",119.8,1.06,119286,"ropa","Santiago","Temuco",112.8,"rural",2023-05-23,"martes","may",13,FALSE,7,"furgon",2,1062,"despejado",4,3.8,"No"
"ENV26920",7.1,4.18,117294,"documentos","Santiago","Los Ángeles",523.2,"urbana",2023-06-26,"lunes","june",18,TRUE,1,"camion_mediano",8,7417,"nublado",8,14.9,"No"
"ENV26921",43.2,5.27,95705,"muebles","Valparaíso","La Serena",258,"urbana",2023-08-12,"sabado","august",9,FALSE,12,"camion_mediano",7,5418,"despejado",10,9.9,"No"
"ENV26922",29.6,18.51,549440,"muebles","Antofagasta","Valparaíso",596.6,"urbana",2023-05-21,"domingo","may",13,TRUE,1,"camion_pequeno",7,2533,"lluvia",3,13.5,"No"
"ENV26923",194.6,19.98,589011,"documentos","Antofagasta","Copiapó",520.9,"urbana",2023-10-07,"sabado","october",8,FALSE,5,"camion_mediano",6,5829,"lluvia",8,20.4,"Si"
"ENV26924",16.5,1.17,32380,"electronica","Iquique","Los Ángeles",1498.2,"urbana",2023-11-25,"sabado","november",12,FALSE,5,"camion_pequeno",8,3270,"despejado",6,34.1,"No"
"ENV26925",10.3,6.38,140075,"electronica","Puerto Montt","Temuco",822.4,"urbana",2023-09-24,"domingo","september",11,FALSE,4,"camion_mediano",11,6305,"despejado",5,20.4,"No"
"ENV26926",2.8,4.1,166606,"ropa","Concepción","Valdivia",1433.6,"urbana",2023-05-07,"domingo","may",6,FALSE,18,"camion_pequeno",5,2010,"lluvia",4,38.8,"No"
"ENV26927",104.3,16.16,204572,"ropa","Concepción","Santiago",508.7,"urbana",2023-05-19,"viernes","may",11,FALSE,5,"camion_pequeno",3,2272,"nublado",10,18.3,"No"
"ENV26928",4.3,4.9,57388,"alimentos","Santiago","Iquique",314,"urbana",2023-04-27,"jueves","april",13,FALSE,12,"camion_pequeno",7,2932,"despejado",5,8,"Si"
"ENV26929",7.7,3.39,110949,"alimentos","Chillán","Iquique",599.2,"urbana",2023-05-25,"jueves","may",6,FALSE,7,"furgon",3,994,"despejado",6,12.4,"No"
"ENV26930",20.5,0.58,29524,"electronica","Concepción","Antofagasta",1295.5,"urbana",2023-08-19,"sabado","august",7,FALSE,11,"camion_pequeno",5,3024,"lluvia",6,39.9,"Si"
"ENV26931",13.4,2.5,5000,"documentos","Santiago","Puerto Montt",524.8,"urbana",2023-01-24,"martes","january",10,FALSE,6,"camion_mediano",13,5375,"despejado",8,15,"No"
"ENV26932",4.8,2.28,71982,"documentos","Talca","Temuco",1275.6,"rural",2023-02-04,"sabado","february",15,FALSE,2,"camion_mediano",6,7394,"despejado",NA,28.1,"No"
"ENV26933",60.1,1.15,60198,"muebles","Santiago","Osorno",459.6,"urbana",2023-04-14,"viernes","april",13,FALSE,18,"camion_mediano",5,5896,"lluvia",7,16.8,"No"
"ENV26934",65.3,4.54,145660,"alimentos","Valparaíso","Talca",1412,"rural",2023-02-24,"viernes","february",10,FALSE,12,"furgon",2,804,"nublado",1,24.3,"Si"
"ENV26935",33.2,12.65,397606,"muebles","Santiago","Santiago",48.3,"urbana",2023-01-20,"viernes","january",7,FALSE,2,"camion_grande",15,11179,"despejado",10,4.5,"No"
"ENV26936",6.5,4.46,198831,"otros","Puerto Montt","Santiago",229.6,"urbana",2023-02-02,"jueves","february",9,FALSE,3,"camion_mediano",4,6846,"lluvia",7,12.5,"No"
"ENV26937",5.6,3.61,170765,"muebles","Concepción","Concepción",33.3,"urbana",2023-04-22,"sabado","april",13,FALSE,12,"camion_mediano",5,6492,"despejado",8,3.6,"No"
"ENV26938",36,2.73,96643,"documentos","Santiago","Santiago",6,"urbana",2023-11-27,"lunes","november",11,FALSE,10,"camion_pequeno",1,2621,"despejado",7,2.8,"No"
"ENV26939",10.6,2.99,37248,"alimentos","Santiago","Concepción",510,"urbana",2023-08-20,"domingo","august",8,FALSE,24,"camion_grande",10,11292,"nublado",NA,13,"No"
"ENV26940",3.5,9.69,312889,"ropa","Puerto Montt","Concepción",498.9,"rural",2023-03-31,"viernes","march",10,FALSE,2,"camion_mediano",7,6717,"despejado",6,16.1,"No"
"ENV26941",82.7,11.69,187396,"electronica","Los Ángeles","Copiapó",367.5,"urbana",2023-11-14,"martes","november",6,FALSE,14,"camion_grande",14,11989,"viento",10,19.5,"Si"
"ENV26942",10.1,6.58,133697,"muebles","Concepción","Valparaíso",530.8,"urbana",2023-11-05,"domingo","november",13,FALSE,10,"camion_grande",12,10489,"despejado",6,14.8,"No"
"ENV26943",19,8.54,152494,"muebles","La Serena","La Serena",38.8,"urbana",2023-06-18,"domingo","june",8,FALSE,0,"camion_pequeno",5,3419,"viento",9,4.1,"No"
"ENV26944",34.5,1.4,46231,"documentos","Santiago","Antofagasta",1342.4,"urbana",2023-04-26,"miercoles","april",15,FALSE,1,"camion_mediano",2,7910,"despejado",7,35.2,"No"
"ENV26945",82.3,6.9,82096,"ropa","Antofagasta","Valparaíso",146.9,"urbana",2023-04-12,"miercoles","april",10,FALSE,9,"camion_mediano",8,7719,"nublado",NA,5.4,"No"
"ENV26946",76.3,1.43,69706,"documentos","Valparaíso","Valdivia",1462.7,"urbana",2023-06-26,"lunes","june",10,TRUE,17,"camion_pequeno",11,2182,"despejado",7,26.5,"Si"
"ENV26947",28.3,1.37,64509,"otros","Santiago","Santiago",25.3,"urbana",2023-06-02,"viernes","june",10,FALSE,6,"camion_pequeno",11,2402,"lluvia",10,4.3,"Si"
"ENV26948",6.4,2.89,78264,"electronica","Valparaíso","Santiago",127.5,"urbana",2023-12-26,"martes","december",6,FALSE,13,"camion_pequeno",9,2290,NA,5,6,"No"
"ENV26949",19.4,19.5,982601,"ropa","Valparaíso","Valparaíso",33.8,"urbana",2023-04-29,"sabado","april",8,FALSE,6,"camion_mediano",12,6263,"lluvia",5,5.6,"No"
"ENV26950",22.7,4.6,92809,"otros","Santiago","Antofagasta",482.9,"urbana",2023-01-13,"viernes","january",14,FALSE,2,"camion_grande",8,13248,"despejado",9,17,"Si"
"ENV26951",3.6,6.84,166197,"electronica","Concepción","Antofagasta",117.3,"urbana",2023-09-23,"sabado","september",15,FALSE,2,"camion_mediano",5,5053,NA,4,4.8,"No"
"ENV26952",2.6,15.03,194214,"alimentos","Talca","Talca",22.1,"urbana",2023-05-07,"domingo","may",13,FALSE,17,"camion_mediano",2,7028,"despejado",5,3.4,"No"
"ENV26953",47.1,5.03,199978,"ropa","Santiago","Iquique",223.8,"rural",2023-02-16,"jueves","february",9,FALSE,1,"camion_mediano",10,7110,"despejado",2,7.2,"No"
"ENV26954",18.7,2.15,55137,"ropa","La Serena","Antofagasta",607.4,"urbana",2023-01-03,"martes","january",10,FALSE,1,"camion_mediano",4,7477,"lluvia",10,27.1,"No"
"ENV26955",40.1,15.2,733527,"alimentos","Santiago","Talca",582.2,"rural",2023-05-07,"domingo","may",9,FALSE,1,"camion_pequeno",6,2510,"nublado",1,11.9,"No"
"ENV26956",17.8,1.17,24308,"electronica","Santiago","Copiapó",987.2,"urbana",2023-10-28,"sabado","october",9,FALSE,1,"camion_grande",8,13581,"nublado",NA,37.4,"Si"
"ENV26957",9.9,4.31,174701,"ropa","Concepción","Santiago",515.6,"urbana",2023-12-17,"domingo","december",10,FALSE,11,"camion_pequeno",6,2854,"lluvia",4,16.5,"No"
"ENV26958",8.1,8.23,338762,"alimentos","Los Ángeles","Los Ángeles",30.9,"urbana",2023-08-19,"sabado","august",9,FALSE,3,"camion_grande",8,11729,"lluvia",8,3.8,"No"
"ENV26959",315.6,25.45,716549,"ropa","Valparaíso","Santiago",134.6,"urbana",2023-01-04,"miercoles","january",11,FALSE,1,"camion_pequeno",2,2756,"viento",5,6.7,"Si"
"ENV26960",17.2,6.27,311609,"alimentos","Talca","Valparaíso",875.2,"urbana",2023-10-07,"sabado","october",10,FALSE,3,"camion_mediano",6,5694,"nublado",5,21.2,"No"
"ENV26961",11.5,1.88,84644,"documentos","Santiago","Valdivia",449.9,"rural",2023-03-16,"jueves","march",9,FALSE,4,"camion_mediano",6,8000,"nublado",7,16.5,"No"
"ENV26962",2.6,2.31,50554,"documentos","Valparaíso","Antofagasta",307,"urbana",2023-08-18,"viernes","august",11,FALSE,5,"camion_pequeno",7,2107,"despejado",5,8.5,"No"
"ENV26963",18.2,2.56,48946,"alimentos","Valparaíso","Temuco",1213.8,"rural",2023-11-29,"miercoles","november",12,FALSE,17,"camion_pequeno",4,2989,"nublado",1,23.3,"No"
"ENV26964",1.8,8.43,243314,"electronica","Valparaíso","Puerto Montt",1490.5,"urbana",2023-03-12,"domingo","march",14,FALSE,NA,"camion_mediano",3,7612,"lluvia",5,46.2,"No"
"ENV26965",53.5,1.99,26972,"otros","Temuco","Iquique",234.9,"urbana",2023-10-09,"lunes","october",12,TRUE,1,"camion_pequeno",5,2614,"nublado",9,7.7,"No"
"ENV26966",48.3,8.34,146704,"ropa","Valparaíso","Santiago",131.5,"urbana",2023-07-23,"domingo","july",8,FALSE,2,"camion_grande",6,10492,"lluvia",8,10.6,"No"
"ENV26967",11,12.4,599007,"electronica","Valparaíso","Santiago",139.9,"urbana",2023-04-23,"domingo","april",11,FALSE,0,"camion_pequeno",7,2704,"despejado",6,5.6,"No"
"ENV26968",56.5,2.16,54338,"alimentos","Santiago","Los Ángeles",1322.3,"urbana",2023-12-28,"jueves","december",12,FALSE,7,"camion_pequeno",6,2631,"nublado",7,34.5,"Si"
"ENV26969",19,3.28,114194,"muebles","Concepción","Osorno",814.4,"urbana",2023-12-04,"lunes","december",14,FALSE,5,"camion_grande",10,12895,"lluvia",10,40.1,"Si"
"ENV26970",4.9,5.89,266462,"electronica","Talca","Santiago",1031.5,"urbana",2023-12-04,"lunes","december",11,FALSE,2,"camion_pequeno",4,2962,"lluvia",6,31.2,"No"
"ENV26971",42.8,3.63,72536,"muebles","Santiago","Valdivia",842.8,"urbana",2023-03-24,"viernes","march",14,FALSE,0,"camion_pequeno",7,2056,"lluvia",10,35.9,"Si"
"ENV26972",68.7,3.22,82451,"alimentos","Santiago","Valdivia",1378.9,"rural",2023-09-27,"miercoles","september",7,FALSE,5,"camion_grande",8,12057,"nublado",3,37.4,"No"
"ENV26973",52.3,10.44,277438,"ropa","Santiago","Santiago",19.4,"urbana",2023-12-29,"viernes","december",16,FALSE,2,"furgon",3,1101,"nublado",10,1.8,"No"
"ENV26974",18.3,5.9,166797,"alimentos","Santiago","Santiago",19.1,"urbana",2023-01-02,"lunes","january",11,FALSE,24,"furgon",2,941,"nublado",5,3.4,"No"
"ENV26975",94.5,1.49,67790,"ropa","Los Ángeles","Antofagasta",917.3,"rural",2023-07-22,"sabado","july",10,FALSE,8,"camion_pequeno",6,2997,"nublado",3,21.4,"Si"
"ENV26976",54.9,23.67,238466,"ropa","Talca","Santiago",537.5,"urbana",2023-03-27,"lunes","march",7,FALSE,4,"furgon",4,974,"despejado",7,12.6,"No"
"ENV26977",95.6,7.7,151671,"muebles","Santiago","Temuco",609.7,"rural",2023-02-10,"viernes","february",9,FALSE,13,"camion_pequeno",6,2726,"despejado",3,14.2,"No"
"ENV26978",4,1.86,17677,"otros","Santiago","Concepción",509.9,"urbana",2023-10-13,"viernes","october",14,FALSE,5,"camion_mediano",12,6746,"nublado",5,14.4,"No"
"ENV26979",7.2,2.55,112545,"muebles","Santiago","Valdivia",1499.3,"rural",2023-07-16,"domingo","july",9,TRUE,7,"camion_mediano",7,6959,"despejado",2,26.3,"No"
"ENV26980",2.6,4.4,75607,"documentos","Valparaíso","Santiago",127.2,"urbana",2023-12-18,"lunes","december",17,FALSE,8,"furgon",3,991,"nublado",10,6.4,"No"
"ENV26981",74.8,5.2,117222,"ropa","Santiago","Valparaíso",123.1,"urbana",2023-01-06,"viernes","january",12,FALSE,2,"camion_mediano",5,6382,"despejado",7,6.6,"No"
"ENV26982",22,8.46,404077,"ropa","Chillán","Santiago",468.5,"urbana",2023-11-26,"domingo","november",8,FALSE,14,"furgon",5,1106,"despejado",5,10,"No"
"ENV26983",24.7,3.23,75897,"muebles","Concepción","Valdivia",1455,"urbana",2023-07-20,"jueves","july",14,FALSE,11,"camion_pequeno",3,2960,"nublado",9,41.7,"Si"
"ENV26984",3.1,2.03,107993,"electronica","Temuco","Chillán",1165.1,"rural",2023-09-01,"viernes","september",10,FALSE,8,"camion_grande",13,14855,"nublado",NA,36.5,"Si"
"ENV26985",46.2,2.71,139721,"alimentos","Santiago","Puerto Montt",848.2,"urbana",2023-07-06,"jueves","july",13,FALSE,4,"camion_mediano",10,5117,"lluvia",8,32.4,"Si"
"ENV26986",5.9,13.01,208682,"alimentos","Santiago","Concepción",502,"urbana",2023-11-03,"viernes","november",10,FALSE,14,"camion_mediano",4,5656,"despejado",10,18.7,"No"
"ENV26987",42.3,6.11,257609,"electronica","Puerto Montt","Santiago",1379.9,"rural",2023-04-13,"jueves","april",14,FALSE,NA,"furgon",2,1057,"lluvia",4,42,"Si"
"ENV26988",123.3,5,124300,"alimentos","Valdivia","Concepción",1420.9,"urbana",2023-02-28,"martes","february",12,FALSE,12,"camion_pequeno",4,2952,"despejado",8,34.7,"Si"
"ENV26989",5.4,2.32,32618,"documentos","Iquique","Santiago",594.6,"urbana",2023-10-04,"miercoles","october",16,FALSE,1,"camion_mediano",4,5431,"nublado",5,15.4,"No"
"ENV26990",8.1,4,82646,"otros","Talca","Temuco",903.2,"urbana",2023-05-07,"domingo","may",7,FALSE,15,"furgon",3,1131,"nublado",6,19.6,"No"
"ENV26991",21.1,3.87,182118,"ropa","Concepción","Valparaíso",1498.5,"urbana",2023-01-28,"sabado","january",8,FALSE,1,"camion_grande",7,11304,NA,8,49.4,"Si"
"ENV26992",6.2,2.05,111262,"otros","Santiago","Temuco",222.3,"urbana",2023-10-22,"domingo","october",6,FALSE,24,"camion_mediano",7,7310,"despejado",6,7.6,"No"
"ENV26993",25.3,5.83,252544,"electronica","Santiago","Puerto Montt",835.4,"urbana",2023-12-16,"sabado","december",9,FALSE,11,"camion_mediano",10,7719,"despejado",8,23.8,"No"
"ENV26994",16.1,5.32,251559,"ropa","Concepción","Iquique",632.1,"urbana",2023-10-21,"sabado","october",7,FALSE,1,"camion_grande",7,13165,"lluvia",6,23.3,"Si"
"ENV26995",50.2,3.92,60978,"ropa","Santiago","Puerto Montt",1446.4,"urbana",2023-08-27,"domingo","august",10,FALSE,4,"camion_grande",8,10051,"despejado",NA,29.4,"No"
"ENV26996",8.1,2.91,29207,"otros","Santiago","Valparaíso",138.8,"urbana",2023-04-25,"martes","april",8,FALSE,1,"camion_grande",10,10863,NA,10,8.6,"Si"
"ENV26997",85.3,1.29,66729,"electronica","Santiago","Talca",703.5,"rural",2023-06-02,"viernes","june",6,FALSE,2,"camion_mediano",7,7123,"lluvia",1,21.6,"Si"
"ENV26998",18,5.81,224808,"documentos","Concepción","Calama",908.4,"urbana",2023-08-08,"martes","august",10,FALSE,5,"furgon",5,814,"lluvia",7,27.3,"No"
"ENV26999",7.3,6.3,186274,"otros","Valparaíso","Copiapó",1054.5,"urbana",2023-06-05,"lunes","june",10,FALSE,6,"camion_grande",11,10094,"despejado",6,27.8,"No"
"ENV27000",24.7,19.29,445044,"alimentos","Copiapó","Valparaíso",122.4,"rural",2023-06-17,"sabado","june",8,FALSE,1,"camion_pequeno",5,2509,"viento",3,4.9,"No"
"ENV27001",4.1,1.27,69455,"ropa","Santiago","Temuco",141.4,"urbana",2023-09-07,"jueves","september",8,FALSE,0,"camion_grande",9,12560,"despejado",10,6.2,"No"
"ENV27002",68.4,7.04,221542,"otros","Concepción","La Serena",1007.8,"urbana",2023-12-03,"domingo","december",9,FALSE,13,"camion_mediano",7,6755,"lluvia",8,37.9,"Si"
"ENV27003",6.6,1.58,61197,"alimentos","Santiago","Concepción",508,"urbana",2023-01-30,"lunes","january",7,FALSE,10,"furgon",2,801,"lluvia",10,20.2,"Si"
"ENV27004",18.6,2.84,100199,"electronica","Los Ángeles","Antofagasta",1432.5,"urbana",2023-11-30,"jueves","november",13,FALSE,1,"furgon",1,1049,"nublado",10,40.6,"Si"
"ENV27005",6.2,13.43,507049,"otros","Santiago","Talca",815.8,"urbana",2023-05-20,"sabado","may",13,FALSE,11,"camion_mediano",6,6650,"nublado",8,24.5,"No"
"ENV27006",5.2,7.66,190357,"ropa","Santiago","Santiago",40.7,"urbana",2023-03-24,"viernes","march",12,FALSE,4,"furgon",3,1109,"despejado",8,2.9,"Si"
"ENV27007",66.6,3.29,93218,"ropa","Santiago","Talca",1233.6,"urbana",2023-12-12,"martes","december",20,FALSE,1,"camion_pequeno",3,2094,"despejado",10,33.9,"Si"
"ENV27008",7.6,1.49,86872,"muebles","Puerto Montt","Temuco",617.2,"urbana",2023-08-21,"lunes","august",7,FALSE,0,"camion_mediano",6,6529,NA,10,21,"Si"
"ENV27009",9.7,10.28,242900,"alimentos","Valdivia","Concepción",1316,"urbana",2023-04-14,"viernes","april",15,FALSE,1,"camion_grande",11,12114,"nublado",7,41.5,"No"
"ENV27010",53,3.14,65784,"otros","Temuco","Valparaíso",469.3,"rural",2023-06-12,"lunes","june",8,FALSE,1,"camion_pequeno",5,2343,"despejado",NA,10.2,"Si"
"ENV27011",18.9,20.75,350337,"documentos","Santiago","Puerto Montt",1419.6,"urbana",2023-03-26,"domingo","march",11,FALSE,9,"camion_pequeno",4,3172,"viento",5,36.3,"No"
"ENV27012",35.2,5.2,214461,"otros","Valparaíso","Santiago",139.1,"urbana",2023-08-04,"viernes","august",6,FALSE,8,"camion_mediano",7,7428,"nublado",5,6.3,"No"
"ENV27013",53.3,2.62,84506,"ropa","Santiago","Temuco",1069,"rural",2023-05-07,"domingo","may",10,FALSE,5,"camion_pequeno",4,2652,"lluvia",1,25.8,"Si"
"ENV27014",9.8,1.05,22040,"otros","Valparaíso","Santiago",136.5,"urbana",2023-03-08,"miercoles","march",12,FALSE,9,"camion_mediano",8,7817,"lluvia",7,8.2,"No"
"ENV27015",76.2,79.93,2744558,"documentos","Concepción","Antofagasta",1328.9,"urbana",2023-10-02,"lunes","october",15,FALSE,1,"camion_mediano",3,6219,"despejado",8,37.6,"Si"
"ENV27016",18.9,3.67,160744,"ropa","Los Ángeles","Valparaíso",652.5,"urbana",2023-01-27,"viernes","january",8,FALSE,1,"camion_mediano",3,5904,"nublado",10,23,"No"
"ENV27017",32.9,2.95,154517,"alimentos","Santiago","Valparaíso",123.4,"urbana",2023-11-08,"miercoles","november",8,FALSE,4,"furgon",2,1128,"lluvia",7,7.5,"No"
"ENV27018",14.1,3.6,72767,"ropa","Los Ángeles","Santiago",250.3,"rural",2023-02-01,"miercoles","february",8,FALSE,3,"furgon",2,1077,"lluvia",3,10,"No"
"ENV27019",6.4,1.88,51774,"documentos","Los Ángeles","Temuco",1216.3,"urbana",2023-09-09,"sabado","september",13,FALSE,12,"camion_pequeno",3,2202,"lluvia",4,32,"No"
"ENV27020",5.7,2.86,93317,"otros","Santiago","Calama",1469.3,"urbana",2023-05-28,"domingo","may",10,FALSE,10,"camion_grande",5,14872,"despejado",4,32.2,"No"
"ENV27021",5.3,2.92,113080,"muebles","Valparaíso","Valparaíso",8,"urbana",2023-05-05,"viernes","may",6,FALSE,14,"camion_pequeno",6,2611,"lluvia",10,3.3,"No"
"ENV27022",7.7,4.96,140728,"otros","Valparaíso","Los Ángeles",1021.5,"rural",2023-05-13,"sabado","may",9,FALSE,1,"camion_grande",8,11236,"nublado",3,30.4,"Si"
"ENV27023",20,3.32,159873,"ropa","Santiago","Santiago",10.3,"urbana",2023-10-03,"martes","october",12,FALSE,6,"camion_mediano",7,6541,"lluvia",9,3.7,"No"
"ENV27024",35.7,5.59,109844,"ropa","Santiago","Concepción",513.2,"urbana",2023-07-28,"viernes","july",13,FALSE,0,"camion_mediano",9,6216,NA,8,18.2,"Si"
"ENV27025",9,4.13,174095,"electronica","Valparaíso","Puerto Montt",724.1,"rural",2023-04-10,"lunes","april",6,FALSE,NA,"camion_mediano",7,5432,"nublado",5,23.1,"No"
"ENV27026",121.5,6.31,226186,"alimentos","Antofagasta","Iquique",807.8,"urbana",2023-01-06,"viernes","january",18,FALSE,6,"camion_grande",8,14323,"despejado",9,25.9,"Si"
"ENV27027",13.6,2.54,69636,"documentos","Temuco","Iquique",1324.6,"urbana",2023-03-27,"lunes","march",9,FALSE,2,"camion_pequeno",3,2240,"nublado",7,33,"No"
"ENV27028",59.5,0.86,53473,"electronica","Talca","Antofagasta",602.6,"urbana",2023-01-22,"domingo","january",8,FALSE,4,"furgon",2,1190,"despejado",5,12.2,"No"
"ENV27029",30.7,3,146095,"ropa","Concepción","Temuco",1053.3,"urbana",2023-03-04,"sabado","march",13,FALSE,NA,"camion_pequeno",8,2257,"viento",6,29.5,"Si"
"ENV27030",28.1,3.09,78803,"alimentos","Antofagasta","Temuco",340.7,"urbana",2023-02-07,"martes","february",11,FALSE,12,"camion_mediano",4,5587,"despejado",7,9.7,"Si"
"ENV27031",84.6,2.35,99797,"muebles","Santiago","Talca",677.5,"urbana",2023-05-01,"lunes","may",15,TRUE,8,"camion_pequeno",3,2754,"lluvia",10,23.6,"No"
"ENV27032",9.7,4.23,26566,"muebles","Concepción","Santiago",500.5,"urbana",2023-03-30,"jueves","march",16,FALSE,2,"camion_pequeno",3,2249,"lluvia",7,19.2,"Si"
"ENV27033",18.4,2.66,100150,"otros","Santiago","Osorno",271.7,"rural",2023-02-18,"sabado","february",9,FALSE,11,"camion_pequeno",9,2580,"despejado",1,5.2,"No"
"ENV27034",7,4.57,100418,"muebles","Santiago","Talca",487.1,"urbana",2023-04-10,"lunes","april",6,FALSE,2,"furgon",2,1075,"despejado",10,13.9,"Si"
"ENV27035",16.7,5.48,150388,"otros","Temuco","Calama",185.5,"urbana",2023-01-01,"domingo","january",7,TRUE,NA,"furgon",2,901,"nublado",8,4.9,"No"
"ENV27036",8.4,11.01,538258,"otros","Santiago","Los Ángeles",400.2,"urbana",2023-01-26,"jueves","january",11,FALSE,10,"camion_pequeno",5,3044,"nublado",6,11.6,"No"
"ENV27037",6.7,3.52,175292,"ropa","Concepción","Los Ángeles",1373.7,"urbana",2023-02-15,"miercoles","february",12,FALSE,1,"camion_mediano",4,5895,"despejado",5,31.3,"No"
"ENV27038",39.5,4.48,193890,"alimentos","Valparaíso","Puerto Montt",1222.6,"urbana",2023-02-27,"lunes","february",17,FALSE,19,"camion_mediano",8,6267,"nublado",8,36.8,"No"
"ENV27039",14.1,3.37,170315,"alimentos","Puerto Montt","La Serena",1335.7,"urbana",2023-10-20,"viernes","october",8,FALSE,6,"camion_pequeno",8,2721,"despejado",10,38.2,"Si"
